country,track,topic_tags,priority,source_type,source_title,source_url,resource_title,resource_url,resource_class,language,notes
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.88 MB),https://www.upsc.gov.in/sites/default/files/QP-IFSM-25-MATHEMATICS-PAPER-I-241125.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.88 MB),https://www.upsc.gov.in/sites/default/files/MALAYALAM%20-LITERATURE-PAPER-I-QP-CSM-25-010925.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.88 MB),https://www.upsc.gov.in/sites/default/files/QP-IFSM-23-PHYSICS-PAPER-I-051223.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.89 MB),https://www.upsc.gov.in/sites/default/files/QP-CSM-24-GEOLOGY-PAPER-I-031024.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.89 MB),https://www.upsc.gov.in/sites/default/files/QP-CSM-23-SANSKRIT-LITERATURE-%20PAPER-I-290923.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.9 MB),https://www.upsc.gov.in/sites/default/files/ANTHROPOLOGY-PAPER-II-QP-CSM-25-010925.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.91 MB),https://www.upsc.gov.in/sites/default/files/QP-CSM-24-PSYCHOLOGY-PAPER-II-031024.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.93 MB),https://www.upsc.gov.in/sites/default/files/PHILOSOPHY-PAPER-II-QP-CSM-25-010925.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.93 MB),https://www.upsc.gov.in/sites/default/files/QP-CSM-23-TELUGU-LITERATURE-PAPER-I-290923.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.94 MB),https://www.upsc.gov.in/sites/default/files/HINDI-LITERATURE-PAPER-II-QP-CSM-25-010925.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.94 MB),https://www.upsc.gov.in/sites/default/files/QP-IFSM-23-CHEMISTRY-PAPER-I-051223.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.94 MB),https://www.upsc.gov.in/sites/default/files/QP-CSM-23-PSYCHOLOGY-PAPER-I-29092023.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.95 MB),https://www.upsc.gov.in/sites/default/files/SOCIOLOGY-PAPER-II-QP-CSM-25-010925.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.95 MB),https://www.upsc.gov.in/sites/default/files/QP-GeosM-25-CHEMISTRY-PAPER-II-230625.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.96 MB),https://www.upsc.gov.in/sites/default/files/COMMERCE-AND-ACCOUNTANCY-PAPER-II-QP-CSM-25-010925.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.96 MB),https://www.upsc.gov.in/sites/default/files/ECONOMICS-PAPER%20II-QP-CSM-25-010925.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.99 MB),https://www.upsc.gov.in/sites/default/files/QP-CSM-24-ECONOMICS-PAPER-II-031024.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1.99 MB),https://www.upsc.gov.in/sites/default/files/QP_CSM_2024_Snk_P_I_Lite_03102024.pdf,PDF resource,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(10.07 MB),https://www.upsc.gov.in/sites/default/files/QP-SO-LDCE-24-PAPER-III-NOTING-DRAFTING-PRECIS-WRITING-130125.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(10.66 MB),https://www.upsc.gov.in/sites/default/files/QP-CSM-23-GENERAL-STUDIES-PAPER-IV-180923.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(10.84 MB),https://www.upsc.gov.in/sites/default/files/QP-IES-ISS-24-STATISTICS-PAPER-IV-240624.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1005.42 KB),https://www.upsc.gov.in/sites/default/files/QP-IFSM-25-ANIMALHUSBANDRY-VETERINARYSCIENCE-PAPER-I-241125.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(1022.7 KB),https://www.upsc.gov.in/sites/default/files/BODO-LITERATURE-PAPER-II-QP-CSM-25-010925.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(11.03 MB),https://www.upsc.gov.in/sites/default/files/QP-IES-ISS-25-STATISTICS-PAPER-I-230625.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(11.29 MB),https://www.upsc.gov.in/sites/default/files/QP-IES-ISS-25-STATISTICS-PAPER-II-230625.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(11.47 MB),https://www.upsc.gov.in/sites/default/files/QP-IES-ISS-24-STATISTICS-PAPER-I-240624.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(11.67 MB),https://www.upsc.gov.in/sites/default/files/QP_CGSPE26_Geophy_II_09022026.pdf,PDF resource,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(12.38 MB),https://www.upsc.gov.in/sites/default/files/CIVIL-ENGINEERING-PAPER-I-QP-ESEM-25-110825.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(12.67 MB),https://www.upsc.gov.in/sites/default/files/QP_CGSPE26_GenStud_I_09022026.pdf,PDF resource,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(12.68 MB),https://www.upsc.gov.in/sites/default/files/QP-CGeoScnstP-25-GENERAL-STUDIES-PAPER-I-100225.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(12.76 MB),https://www.upsc.gov.in/sites/default/files/QP-CSM-23-ELECTRICAL-ENGINEERING-PAPER-I-29092023.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(12.87 MB),https://www.upsc.gov.in/sites/default/files/QP-IES-ISS-26-220626-STATISTICS-PAPER-II.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(13.02 MB),https://www.upsc.gov.in/sites/default/files/QP-SO-25-Steno19-21-NOTING-AND-DRAFTING-PRECIS-WRITING-151225.pdf,PDF resource,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(13.32 MB),https://www.upsc.gov.in/sites/default/files/QP-SO-19-20-PAPER-III-NOTING-DRAFTING-PRECIS%20WRITING-280823.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(13.57 MB),https://www.upsc.gov.in/sites/default/files/QP-CGeoScnstP-25-GEOLOGY-HYDROGEOLOGY-PAPER-II-100225.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(13.6 MB),https://www.upsc.gov.in/sites/default/files/QP-CGeoScnstPrelExam-24-GEOLOGY_HYDROGEOLOGY-190224.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(13.67 MB),https://www.upsc.gov.in/sites/default/files/QP-SO-LDCE-23-NOTING-DRAFTING-PRECIS-WRITING-PAPER-III-111223.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(14.11 MB),https://www.upsc.gov.in/sites/default/files/QP-SO-21-22-PAPER-III-NOTING-DRAFTING-PRECIS-WRITING-161023.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(14.28 MB),https://www.upsc.gov.in/sites/default/files/QP-IES-ISS-24-STATISTICS-PAPER-II-240624.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(14.34 MB),https://www.upsc.gov.in/sites/default/files/QP-CSM-23-CIVIL-ENGINEERING-PAPER-I-29092023.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(14.35 MB),https://www.upsc.gov.in/sites/default/files/QP-CGeoScnstP-25-GEOPHYSICS-PAPER-II-100225.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(14.53 MB),https://www.upsc.gov.in/sites/default/files/QP-CDSE-II-25-ENGLISH-150925.pdf,PDF resource,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(14.65 MB),https://www.upsc.gov.in/sites/default/files/QP-CDS-I-26-ENGLISH-130426.pdf,PDF resource,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(14.9 MB),https://www.upsc.gov.in/sites/default/files/QP-ESEP-25-GENERAL-STUDIES-AND-ENGINEERING-APTITUDE-P-I-090625.pdf,PDF resource,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(15 MB),https://www.upsc.gov.in/sites/default/files/QP-CDSE-II-24-ENGLISH-020924.pdf,PDF resource,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(15.23 MB),https://www.upsc.gov.in/sites/default/files/QP-CGeoScnstPrelExam-24-GENERAL-STUDIES-200224r.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(16.07 MB),https://www.upsc.gov.in/sites/default/files/QP-CMSE-26-SrgryGynaeObstPvntSclMdcnPaper-II-03082026.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(16.25 MB),https://www.upsc.gov.in/sites/default/files/QP_CDSI2024_ENGLISH_22042024.pdf,PDF resource,English,Official General Ability and Intelligence and other papers
India,GA,GA,A,exam archive,UPSC previous question papers,https://www.upsc.gov.in/examinations/previous-question-papers,(16.35 MB),https://www.upsc.gov.in/sites/default/files/QP-CGeoScnstPrelExam-24-GEOPHYSICS-PAPER-190224.pdf,PDF paper/problem,English,Official General Ability and Intelligence and other papers
