country,resource_url,resource_title,source_type,source_title,language,source_file
India,https://www.tifr.res.in/academics/docs/past_QP/GS2013_QP_PHY_X.pdf,Physics-X,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2012_QP_PHY_X.pdf,Physics-X,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2018_PHY_Y.pdf,Physics-Y,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2017_QP_PHY_Y.pdf,Physics-Y,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2016_QP_PHY_Y.pdf,Physics-Y,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2015_QP_PHY_Y.pdf,Physics-Y,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2014_QP_PHY_Y.pdf,Physics-Y,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2013_QP_PHY_Y.pdf,Physics-Y,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2012_QP_PHY_Y.pdf,Physics-Y,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/GS-2026_Poster.pdf,Poster,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/gs_questions.php,Questions,exam archive,TIFR past question papers,English,final_resources.csv
India,"https://ccweb.tifr.res.in/AppAdmin/NewCommitteeOrder/docs/OFFICE%20ORDER%20OD-P5-2022-23,%20TIFR%20R&D%20Cell.pdf",Research & Development,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2026_QP_Science_Education.pdf,Science Education,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2025_QP_Science_Education.pdf,Science Education,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2024_QP_SE.pdf,Science Education,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2023_QP_SED.pdf,Science Education,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/syllabus.php,Syllabus and Exam instructions,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/gs_external_exam.php,TIFR External GS Exam,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/gs_advertisement.php,TIFR External GS Exam,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/past_question_papers.php,TIFR past question papers — official gateway,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2026_QP_WL_Biology.pdf,Wildlife Biology & Conservation,exam archive,TIFR past question papers,English,final_resources.csv
India,https://www.tifr.res.in/academics/docs/past_QP/GS2024_QP_WLBIO.pdf,Wildlife Biology & Conservation,exam archive,TIFR past question papers,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2007_1.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2007_2.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2008_1.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2008_2.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2009_1.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2009_2.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2010_1.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2010_2.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2011_1.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2011_2.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2012_1.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2012_2.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2013_1.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2013_2.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2014_1.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2014_2.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2015_1.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2015_2.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2016_1.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2016_2.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2017_1.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2017_2.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2018_1.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2018_2.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2019_1_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2019_2_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2019_1_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2019_2_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2020_1_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2020_2_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2020_1_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2020_2_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2021_1_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2021_2_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2021_1_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2021_2_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2022_1_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2022_2_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2022_1_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2022_2_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2023_1_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2023_2_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2023_1_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2023_2_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2024_1_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2024_2_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2024_1_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2024_2_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2025_1_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2025_2_English.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2025_1_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/2025_2_Hindi.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/AAT-2016.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/AAT-2017.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/AAT-2018.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/AAT-2019.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/AAT-2020.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/AAT-2021.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/AAT-2022.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
India,https://jeeadv.ac.in/past_qps/AAT-2023.pdf,Download,exam archive,JEE Advanced archive,English,final_resources.csv
